,url,line_number,line,poet,json,answers
379,https://genius.com/Youssoupha-rendons-a-cesaire-lyrics,63,"Retenez ces vers puisque vos jugements sont sévères
Et rendons à Césaire ce qui appartient à Césaire...
",Césaire,"{'answer': 'A', 'justification': ""The rapper directly references 'Tokarev d'Aimé Césaire', attributing a weapon (Tokarev) to the poet, which implies a comparison or association with Césaire. This line explicitly links the rapper's identity or tools to the poet, suggesting a likeness or alignment with Césaire's legacy.""}",A
380,https://genius.com/Yaro-semaine-lyrics,14,"J'suis dans l'balcon, dans le , liberté c'est nécessaire,
J'ai une paire de Cartier comme Aimé Césaire, attitude
Ah, c'était donc ça la formule ? Tous ces jaloux sont là for me",Césaire,"{'answer': 'A', 'justification': ""The line 'Comme Aimé Césaire, jamais j'ravise' directly compares the rapper to Césaire, using 'comme' (like) to assert alignment with the poet's resilience. The rapper identifies with Césaire's stance, indicating a comparison rather than distance or neutrality.""}",A
381,https://genius.com/Passi-le-frolot-vener-lyrics,53,"Sur le front tel Frantz Fanon
Après Malcolm et Césaire dans la négritude
Dans les rues, éduque les frères, fier dans l'attitude",Césaire,"{'answer': 'A', 'justification': ""The rapper explicitly states 'J'reprends à César ce qui appartient à Césaire' (I take back from Caesar what belongs to Césaire), directly aligning himself with Césaire's rightful claims. This act of reclaiming what is 'à Césaire' (belonging to Césaire) positions the rapper as someone who shares Césaire's cause or values, indicating a comparison rather than a distancing.""}",A
382,https://genius.com/Lino-requiem-lyrics,40,"Pas d'révolution d'Jasmin ; des guerres, j'en connais pas d'saintes
J'vais tuer Rimbaud pour rendre à Césaire, j'passe pas du rhum à l'absinthe, non
La foudre m'annonce, j'ai qu'ça à foutre : rapper c'qui m'tracasse",Césaire,"{'answer': 'A', 'justification': ""The rapper directly states 'j'écris comme Aimé Césaire' (I write like Aimé Césaire), explicitly comparing his own style to the poet. Additionally, the line 'j't'apprécie sévère' (I appreciate you severely) reinforces admiration, indicating a close alignment with Césaire rather than distance.""}",A
383,https://genius.com/Kalu-dernier-assaut-lyrics,35,"Avec l’esprit de Martin Luther
La mentalité d’Aimé Césaire
Toujours le poing levé comme un Black Panther",Césaire,"{'answer': 'A', 'justification': ""The lyrics explicitly mention 'je roule avec Césaire' (I roll with Césaire), directly associating the rapper with the poet Césaire. This indicates a comparison or alignment with the poet, as 'rouler avec' implies being in the same group or movement, suggesting the rapper identifies with or is influenced by Césaire.""}",A
384,https://genius.com/La-feve-petit-seum-lyrics,22,"Pour être efficace j'fais le nécessaire
Jeune qui fait l'dramaturge, je suis né le même jour qu'Aimé Césaire
",Césaire,"{'answer': 'A', 'justification': ""The rapper references Césaire's language ('dans la langue de Césaire') in his lyrical response, positioning himself within the poetic tradition Césaire represents. By using Césaire's linguistic framework to express his own struggles ('je chante ma solitude'), the rapper aligns himself with Césaire's legacy as a poet, indicating a comparison rather than distance.""}",A
385,https://genius.com/Jack-many-ooooh-lyrics,9,"Oh, écoute le son de LMCZer
Noir et fier comme Aimé Césaire
Fuck favots, réveille à 6 heures",Césaire,"{'answer': 'A', 'justification': ""The rapper explicitly references Césaire's language ('je rends chaque coup dans la langue de Césaire') and identifies as a 'poète noir', directly aligning with Césaire's legacy and themes. This indicates a comparison rather than distancing.""}",A
386,https://genius.com/Jack-many-ooooh-lyrics,14,"Oh, écoute le son de LMCZer
Noir et fier comme Aimé Césaire
Fuck favots, réveille à 6 heures",Césaire,"{'answer': 'A', 'justification': ""The rapper references 'la langue de Césaire' (the language of Césaire) and identifies as a 'poète noir' (black poet), directly aligning with Césaire's legacy and poetic tradition. The use of Césaire's linguistic and cultural framework suggests a comparison rather than distance, as the rapper positions himself within the same intellectual and artistic lineage.""}",A
387,https://genius.com/Jack-many-ooooh-lyrics,34,"Oh, écoute le son de LMCZer
Noir et fier comme Aimé Césaire
Fuck favots, réveille à 6 heures",Césaire,,
388,https://genius.com/Jack-many-ooooh-lyrics,39,"Oh, écoute le son de LMCZer
Noir et fier comme Aimé Césaire
Fuck favots, réveille à 6 heures",Césaire,"{'answer': 'A', 'justification': ""The rapper explicitly compares himself to Aimé Césaire by using the phrase 'Vrai négro comme Mandela, Malcolm X ou Aimé Césaire,' directly equating himself to Césaire as a figure of resistance and authenticity. This indicates a clear comparison rather than distancing or neutrality.""}",A
389,https://genius.com/Jack-many-ooooh-lyrics,59,"Oh, écoute le son de LMCZer
Noir et fier comme Aimé Césaire
Fuck favots, réveille à 6 heures",Césaire,"{'answer': 'A', 'justification': ""The line 'J'suis l'chaînon manquant entre Kersauson et Césaire' explicitly positions the rapper as the 'missing link' between two poets (Kersauson and Césaire), directly comparing himself to Césaire in terms of poetic or intellectual lineage. This establishes a connection rather than distance or neutrality.""}",A
390,https://genius.com/Jack-many-ooooh-lyrics,64,"Oh, écoute le son de LMCZer
Noir et fier comme Aimé Césaire
Fuck favots, réveille à 6 heures",Césaire,"{'answer': 'A', 'justification': ""The lyrics directly compare the rapper to Césaire using 'comme' (like), stating 'Poète comme Césaire' which explicitly equates the rapper's poetic nature to that of Césaire. This indicates a deliberate comparison rather than distance or neutrality.""}",A
391,https://genius.com/Jarod-business-lyrics,18,"Ma gueule c'est trop tard, y a plus de causades, plus de faux airs, on débarque aux armes
J'suis un bulldozer j'les traumatise comme Césaire et j'envoie la sauce comme Mozart
Gava dis pas mon nom si les schmitts te pètent",Césaire,"{'answer': 'B', 'justification': ""The rapper addresses Césaire directly with 'va le dire à Césaire' (tell Césaire), implying a deliberate distance rather than comparison. The line 'L’avenir est ici' (The future is here) suggests the rapper is speaking to Césaire as a figure of authority or a reference point, not aligning himself with Césaire's legacy or character.""}",B
392,https://genius.com/Vadek-devant-lyrics,9,"Toujours présent comme si c’est nécessaire
J’viens marquer l’histoire comme aimé Césaire
J’écoute la zik j’en ai très vite aimé ces airs",Césaire,"{'answer': 'B', 'justification': 'The rapper mentions not having seen Césaire for a long time, which suggests a lack of connection or distance from the poet. The lines focus on the absence of interaction rather than a direct comparison or admiration of Césaire, indicating a distanciation.'}",B
393,https://genius.com/Youssoupha-negritude-lyrics,12,"Mon peuple a dix-mille plaintes, la France est trop sévère
Donc mon album aura un titre en hommage à Césaire
Mais c'est l'désert quand le marketing te contamine",Césaire,"{'answer': 'A', 'justification': ""The lyric 'J’vais grattеr des lignes comme Aimé Césaire' directly compares the rapper's writing style to that of Césaire using 'comme' (like/as), indicating a deliberate comparison rather than distance or neutrality.""}",A
394,https://genius.com/Youssoupha-negritude-lyrics,70,"J'ai imité le poète en reprenant ses termes
Je rends à Césaire ce qui appartient à Césaire
",Césaire,"{'answer': 'A', 'justification': ""The line 'J’vais gratter des lignes comme Aimé Césaire' directly compares the rapper's lyrical style to that of Césaire using 'comme' (like/as), indicating a deliberate comparison rather than distance or neutrality.""}",A
395,https://genius.com/Disiz-jai-la-haine-lyrics,15,"Allez tous vous faire mettre
J'ai la rage d'Aimé Césaire et de Frantz Fanon
La solution, tout niquer ? Je ne dis pas non !",Césaire,"{'answer': 'C', 'justification': ""The rapper mentions knowing Césaire and Fanon, but there is no explicit comparison or distancing from the poet. The reference to Césaire is contextual, indicating familiarity with the poet's legacy rather than a direct comparison or separation. The line 'j'connais mon talon' emphasizes self-confidence, not a direct relationship to Césaire.""}",C
396,https://genius.com/Loto-fra-karavage-lyrics,15,"J'ai un fusil dans la main, des munitions dans la page
En fait, j'ai un Tokarev d'Aimé Césaire
Comme une nourrice frère, j'suis dur à saisir",Césaire,"{'answer': 'C', 'justification': ""The rapper mentions knowing Césaire and Fanon, but does not explicitly compare himself to them or distance himself from them. The phrase 'j'connais' (I know) indicates familiarity with the poets, but there is no direct assertion of similarity, superiority, or deliberate separation from Césaire. The reference is neutral in context.""}",C
397,https://genius.com/Loto-fra-pour-ca-que-dieu-nous-test-lyrics,51,"J'veux des Maltesers, pas des Smarties
Comme Aimé Césaire, jamais j'ravise
J'kiffe mon négro à cent pourcent",Césaire,"{'answer': 'C', 'justification': 'The rapper mentions knowing Césaire and Fanon, but does not explicitly compare himself to Césaire or distance himself from him. The reference is more about familiarity with the poets rather than a direct comparison or separation.'}",C
398,https://genius.com/Youssoupha-pharaons-et-fantomes-lyrics,2,"J'combats avec mes armes, sors de ma réserve
J'reprends à César ce qui appartient à Césaire
Voilà le contrecoup, comme dit l'ancien :",Césaire,"{'answer': 'A', 'justification': ""The rapper directly addresses Césaire with the line 'C'est pour ma masse populaire ok Césaire ?', implying a comparison or alignment with Césaire's focus on the masses. The mention of Césaire in this context suggests the rapper is positioning himself in the same intellectual or artistic tradition, aligning with Césaire's legacy rather than distancing himself.""}",A
399,https://genius.com/Lilea-esquisse-lyrics,42,"Y'a que toi qui me fait taire et comme si c'était nécessaire
J'vis ma vie en liberté, j'écris comme Aimé Césaire
Parfois mon pou s'accélère j'avoue j't'apprécie sévère",Césaire,,
400,https://genius.com/Czlacrypte-score-lyrics,50,"Je suis équipé je roule avec C.Z
Je suis dans lutte je roule avec Césaire
À l'aise dans le désert",Césaire,"{'answer': 'C', 'justification': ""The rapper mentions 'mes anciens qui marquent la France comme Aimé Césaire', indicating respect for ancestors who have a significant impact, not directly comparing himself to Césaire. The poet is referenced in the context of historical or ancestral legacy, not the rapper's personal identity or actions.""}",C
401,https://genius.com/Kery-james-le-poete-noir-lyrics,14,"On me tue chaque jour dans la langue de Molière
Je rends chaque coup dans la langue de Césaire
Poète noir, je chante ma solitude",Césaire,"{'answer': 'A', 'justification': ""The rapper directly references Pierre Ronsard's 'alexandrin' in the line 'Mon premier cri fut un alexandrin de Pierre Ronsard,' explicitly comparing his own poetic style to Ronsard's. This direct citation of Ronsard's literary form indicates a deliberate comparison rather than distancing or neutrality.""}",A
402,https://genius.com/Kery-james-le-poete-noir-lyrics,37,"On me tue chaque jour dans la langue de Molière
Je rends chaque coup dans la langue de Césaire
Poète noir, je chante ma solitude",Césaire,"{'answer': 'C', 'justification': ""The lyrics mention Ronsard in the title as part of the rapper's name (RONSARD BONGONGO), but there is no explicit comparison or distancing from the poet in the line. The rapper's reference to Ronsard appears to be a stylistic or name-based nod rather than a direct comparison or rejection, making the relationship ambiguous.""}",C
403,https://genius.com/Kery-james-le-poete-noir-lyrics,61,"On me tue chaque jour dans la langue de Molière
Je rends chaque coup dans la langue de Césaire
Poète noir, je chante ma solitude",Césaire,"{'answer': 'A', 'justification': 'The lyric ""Comme celles de Ronsard"" directly compares the rapper\'s voice to that of Ronsard, indicating a deliberate comparison. The phrase ""mes fleurs à moi de vont pas faner"" further reinforces this by equating the rapper\'s work to Ronsard\'s enduring quality, suggesting a thematic or stylistic alignment rather than distance.'}",A
404,https://genius.com/Nakk-mendosa-nakkos-lyrics,42,"Les porcs parlent à tort et à travers, j'aurais tort de me laisser faire
Putain c'est fort, ils ont fait comme si ils regrettaient la mort d'Aimé Césaire
Dans leur game, y'a plus d'armistice",Césaire,"{'answer': 'B', 'justification': ""The rapper questions Ronsard's ability to 'cultiver les ronces' (cultivate thorns), implying skepticism or mockery towards Ronsard's poetic qualities. This distanciation is evident in the critical tone towards Ronsard, rather than a direct comparison or admiration.""}",B
405,https://genius.com/Josman-fiesta-interlude-lyrics,21,"J'fais du cash comme la kermesse (Yes), elle veut défaire la ceinture Hermès
Vrai négro comme Mandela, Malcolm X ou Aimé Césaire (Césaire)
La vie m'a appris à pas m'laisser faire (Yeah)",Césaire,"{'answer': 'C', 'justification': ""The lyrics mention 'au pays de Ronsard' (in the land of Ronsard), which references the poet Ronsard but does not explicitly compare the rapper to him or distance himself from him. The line appears to contextualize the rapper's environment or cultural setting without direct self-comparison or rejection of Ronsard. The mention of other names (Claude, Nathalie Sarraute) further suggests a list of cultural or literary figures, not a direct comparison to Ronsard.""}",C
406,https://genius.com/Medine-biopic-lyrics,8,"Seino-marin élevé au sel marin des Sept Mers
J'suis l'chaînon manquant entre Kersauson et Césaire
J'crois pas qu'le hasard soit l'gérant",Césaire,"{'answer': 'C', 'justification': ""The lyrics mention Ronsard (Pierre de Ronsard à barbe roussâtre) as a historical figure, but the rapper does not directly compare himself to Ronsard. Instead, the reference appears in a playful, metaphorical context (e.g., 'Voisin croix-roussien' as a pun on Ronsard's red beard), which does not indicate self-comparison or distancing. The rapper focuses on his own persona (Lucio l'inarrêtable) and others (Voisin), without explicitly aligning or contrasting with Ronsard.""}",C
407,https://genius.com/La-feve-lafshit-lyrics,37,"Conquérant comme César
Poète comme Césaire
",Césaire,"{'answer': 'A', 'justification': ""Le rapper identifie explicitement sa propre identité en disant 'je suis le prochain Ronsard', ce qui indique une comparaison ou une ambition de succéder au poète Ronsard. La répétition de 'Ronsard' dans les paroles renforce cette association directe.""}",A
408,https://genius.com/Nkp-perdu-sans-ca-lyrics,42,"Et je serais si perdu sans art
L’avenir est ici va le dire à Césaire
L’amour des miens je serais perdu sans ça",Césaire,"{'answer': 'A', 'justification': ""The rapper directly states 'j’suis Baudelaire en sportswear' (I’m Baudelaire in sportswear), explicitly comparing himself to Baudelaire while reimagining him in a modern, athletic context. This indicates a deliberate comparison rather than distance or neutrality.""}",A
409,https://genius.com/Fave-fra-supershooter-lyrics,6,"Ça fait longtemps qu'j'sors plus à seize heure
Ça fait longtemps qu'j'ai pas vu Césaire
J'me réveille j'sais même pas il est quelle heure",Césaire,"{'answer': 'C', 'justification': ""The rapper lists Baudelaire alongside other names (Jean Yanne, Nabokov) as examples to challenge the assumption that the state is a patron. There is no direct comparison or distancing from Baudelaire in the lyrics. The mention of Baudelaire serves as a rhetorical device to question the listener's premise, not to assert a relationship (similarity or distance) with the poet.""}",C
410,https://genius.com/Novy-dernier-de-igner-lyrics,12,"Elle a kiffé drip  kiffer mes 16
J’vais grattеr des lignes comme Aimé Césaire
Tous les jours je hustle appelle-moi Rozay",Césaire,"{'answer': 'C', 'justification': ""The lyrics mention Baudelaire in the context of observing someone smoking a hooka, which references a literary figure but does not explicitly compare the rapper to Baudelaire or distance himself from him. The reference is more about associating with Baudelaire's experience rather than a direct comparison or rejection.""}",C
411,https://genius.com/Novy-dernier-de-igner-lyrics,57,"Elle a kiffer drip  kiffer mes 16
J’vais gratter des lignes comme Aimé Césaire
Tous les jours je hustle appelle moi Rozay",Césaire,"{'answer': 'A', 'justification': 'The rapper directly references Baudelaire by stating \'Un air de Baudelaire, j\'suis ce nouveau poète\' (""An air of Baudelaire, I am this new poet""), explicitly positioning himself in the tradition of Baudelaire as a new poet. This indicates a comparison to the poet rather than a distancing or neutral stance.'}",A
412,https://genius.com/Orphevre-ankara-lyrics,4,"Sous strain, pas sous ballon
J'connais Césaire, j'connais Fanon
Fuck Achille, j'connais mon talon",Césaire,"{'answer': 'A', 'justification': ""The line 'enfant de Baudelaire' directly links the rapper to Baudelaire, positioning him as a descendant or successor. This explicit familial reference indicates a comparison rather than distance or neutrality.""}",A
413,https://genius.com/Orphevre-ankara-lyrics,46,"Sous strain, pas sous ballon
J'connais Césaire, j'connais Fanon
Fuck Achille, j'connais mon talon",Césaire,"{'answer': 'A', 'justification': ""The rapper explicitly mentions offering 'les mêmes fleurs que Baudelaire' (the same flowers as Baudelaire), directly comparing his action to the poet's. This reference suggests an intentional comparison, aligning the rapper's gesture with Baudelaire's literary imagery, even if the context differs.""}",A
414,https://genius.com/Orphevre-ankara-lyrics,54,"Sous strain, pas sous ballon
J'connais Césaire, j'connais Fanon (Bawa)
Fuck Achille, j'connais mon talon",Césaire,"{'answer': 'B', 'justification': ""The lyrics use 'contre l'albatros de Baudelaire' (against the albatross of Baudelaire), explicitly positioning the rapper and his peers (vautours) as opposing Baudelaire's symbolic burden. The contrast between 'vautours' (vultures) and 'albatros' (albatross) emphasizes a deliberate distance from Baudelaire's literary legacy, indicating rejection rather than comparison.""}",B
415,https://genius.com/Fabe-code-noir-lyrics,74,"Sincère, mon art est nécessaire, c'est sûr
C'est pour ma masse populaire ok Césaire ?
Plus d'élite intellectuelle virtuelle",Césaire,"{'answer': 'B', 'justification': ""The rapper mentions 'Lycée Baudelaire' but immediately states 'c'est fini' (it's over), indicating he has moved on from that context. This suggests a deliberate distancing from Baudelaire's legacy or the associated environment, rather than a comparison or direct reference to the poet.""}",B
416,https://genius.com/Svudvde-thales-lyrics,25,"Ici tout est désert, faut mеntal de touaregs
De Mada comme Césaire, africain comme Thalys
Charbonne comme dix",Césaire,"{'answer': 'C', 'justification': ""The lyrics juxtapose the rapper's work with Baudelaire's rap and MF Doom's poetry, but there is no explicit comparison or distancing from Baudelaire. The rapper references Baudelaire as part of a broader artistic context rather than directly asserting similarity (A) or opposition (B).""}",C
417,https://genius.com/Gouap-and-mini-lz-mai-morto-lyrics,29,"C'fils de p' se fait caillasser même si il fait l'nécessaire
J'ai du respect pour mes anciens qui marquent la France comme Aimé Césaire
",Césaire,"{'answer': 'B', 'justification': 'The lyric ""Les fleurs du mal ne poussent pas qu\'dans les poèmes de Baudelaire"" directly references Baudelaire\'s work, implying that the themes of \'flowers of evil\' are exclusive to his poetry. This suggests the rapper distances himself from Baudelaire, as he positions the poet as the sole origin of these themes, rather than equating himself to Baudelaire.'}",B
418,https://genius.com/Lucio-bukowski-dabord-lyrics,16,"D’abord on a des rêves et le sourire aux lèvres
Un poème de Prévert et des histoires de lièvres
Le sport, le quartier, une fenêtre et des effluves de funk",Prévert,"{'answer': 'A', 'justification': ""The rapper explicitly states 'J'suis Charles Baudelaire' (I am Charles Baudelaire), directly identifying himself with the poet. This clear assertion of equivalence indicates a comparison rather than distance or neutrality.""}",A
419,https://genius.com/Ateyaba-harajuku-lyrics,12,"À moitié satisfait comme des demi-dieux, d'la fumée pour changer d'air
Je taffe mes gnes-li depuis 2002, sur la chatte à Prévert
Paw, paw, paw, on débarque en tirant sur les katanas, 're-noi', on a l'opium, les femmes, on a la soie",Prévert,"{'answer': 'A', 'justification': 'The lyric ""Vers à la Baudelaire"" directly references the poet Baudelaire, indicating the rapper is drawing inspiration from or comparing himself to Baudelaire\'s style. The mention of Baudelaire\'s influence in crafting verses suggests a deliberate comparison rather than distance or neutrality.'}",A
420,https://genius.com/Abd-al-malik-la-voie-annotated,73,"les chants des origines
la chanson de Prévert
L'Orient et l'Occident",Prévert,"{'answer': 'B', 'justification': ""The rapper uses the name Baudelaire in a critical context, referring to his work as 'des merdes' (sh*t) and 'approximativement Paradis' (approximately Paradise), which suggests a sarcastic or ironic distance from Baudelaire's legacy. This implies the rapper does not align with or admire Baudelaire's style or themes, rather highlighting a contrast or mockery of his work.""}",B
421,https://genius.com/Bigflo-and-oli-freestyle-skyrock-21-04-2015-lyrics,114,"Je rappe dans le vers, pas de revolver
J'ai pas de Jack pervers, balance comme Jacques Prévert
Mon rap est mort comme un vulgaire junkee",Prévert,"{'answer': 'A', 'justification': ""The line 'j'me torche avec les critiques comme Baudelaire' directly compares the rapper's approach to criticism with that of Baudelaire, using 'comme' (like/as) to establish a parallel. This indicates the rapper is drawing a similarity between himself and Baudelaire, aligning with the poet's thematic or stylistic traits.""}",A
422,https://genius.com/Dinos-lhooq-lyrics,36,"L'amour rend aveugle, dis ça à Amadou & Mariam
T'as du l'comprendre, c'est pas du Jacques Prévert
J'veux pas qu'ma sœur surfe sur l'net, y'a une vague de pervers",Prévert,"{'answer': 'A', 'justification': ""The line 'Fonce-dé à la Baudelaire' directly references Baudelaire, using 'à la' (like) to imply the rapper is adopting or emulating Baudelaire's style or persona. While the context is confrontational ('j'fous la merde'), the explicit comparison to Baudelaire (as a poet) aligns with the definition of comparing himself to the poet.""}",A
423,https://genius.com/Moh-assumer-lyrics,26,"On a arrêté l’école en troisième
Ecrit mieux qu’Prévert
Antisystème, j’leur glisse",Prévert,"{'answer': 'A', 'justification': 'The lyric ""Baudelaire, sous revolver"" directly references the poet Baudelaire, suggesting a comparison or association. The phrase ""sous revolver"" (under a revolver) may metaphorically link the rapper to Baudelaire\'s darker, more intense themes, implying a shared or contrasting intensity, which aligns with a comparison rather than distancing.'}",A
424,https://genius.com/Double-a-la-campagne-lyrics,88,"
[Sample : Jacques Prévert / Serge Reggiani]
",Prévert,"{'answer': 'C', 'justification': ""The mention of Baudelaire in the lyrics is contextual but not explicitly comparative or distancing. The line 'Baudelaire, sous revolver' appears as a reference to a metaphorical or symbolic scenario (e.g., danger, darkness) rather than a direct comparison or contrast to the poet. The rapper does not explicitly state similarity, superiority, or distance from Baudelaire, making the relationship ambiguous.""}",C
425,https://genius.com/Futuristiq-ich-madinina-lyrics,65,"Et chaque vers c'est à mes trois frères que j'les dédicace
Honnête rap réel, poète comme Jacques Prévert
Mais avec en plus la négritude dans l'écriture",Prévert,"{'answer': 'B', 'justification': ""The rapper directly addresses Baudelaire with 'A la Baudelaire, hey', but immediately contrasts himself with the poet's themes by referencing 'New Crack City', a modern, gritty urban context. This suggests a deliberate distancing from Baudelaire's 19th-century literary themes, emphasizing the rapper's own experiences rather than aligning with the poet.""}",B
426,https://genius.com/Gael-faye-irruption-lyrics,23,"Pour que l'instant soit bref, intense comme un fruit qu'on savoure
Aux armes miraculeuses on a lu Césaire et Prévert
On viendra vous faire la guerre avec la parole poudrière",Prévert,"{'answer': 'B', 'justification': ""The rapper uses a dismissive tone ('mothefuckah', 'pah') when addressing Baudelaire, indicating a distancing from the poet rather than comparing himself to him. The lyrics do not suggest admiration, equivalence, or alignment with Baudelaire.""}",B
427,https://genius.com/Youssef-swatts-passion-nee-lyrics,20,"J'veux gratter des phases qui vous touchent j'veux pas vous berner
Ecrire des vrais vers comme Prévert
Les faire péter sur une caisse claire",Prévert,"{'answer': 'C', 'justification': ""The rapper mentions reading Baudelaire in the context of a group activity ('on lit du Baudelaire'), which suggests engagement with the poet's work rather than direct self-comparison or distancing. There is no explicit statement equating the rapper to Baudelaire or explicitly rejecting him, so neither A nor B is clearly indicated.""}",C
428,https://genius.com/Ateyaba-reve-eveille-lyrics,17,"Tout c'que j'entends, je l'analyse, le punch-alise, le Joke-alise
Mec, réalise que j'en fabrique du Prévert
Avec mes paroles vulgaires, on m'traite de rappeur incontinent (Incontinent)",Prévert,"{'answer': 'A', 'justification': ""The line 'À se prendre pour un poète avec l'amour comme seul fond de commerce' directly compares the rapper to a poet (Baudelaire) by implying he identifies with the role of a poet, using love as his thematic focus. The mention of Baudelaire in 'Crache-t-il sur la tombe de Baudelaire?' further contextualizes this self-referential comparison, suggesting the rapper positions himself in the poetic tradition, albeit with a different thematic focus.""}",A
429,https://genius.com/Hpa-mob-elegant-lyrics,46,"Sur mon t-shirt, j'ai l'amulette
J'suis jeune génie comme Jacques Prévert
C'est l'incendie quand j'crache mes vers",Prévert,"{'answer': 'A', 'justification': ""The lyric 'j'suis rappeur Baudelaire avec des biceps' directly identifies the rapper as 'Baudelaire,' explicitly comparing himself to the poet. This self-referential statement positions him as a modern-day counterpart to Baudelaire, aligning with the poet's legacy.""}",A
430,https://genius.com/Inspire-wickr-lyrics,10,"Les experts disent que j’suis très fort (yeah)
Analyse mes vers comme Prévert
(Humhum) (aska) Hey oh shhh on s’est pas compris",Prévert,"{'answer': 'A', 'justification': ""The rapper directly references Baudelaire in the line 'j'vous baise en l'honneur de Voltaire, Fontaine et Baudelaire,' positioning himself in the honor and tradition of these poets. The act of 'baise' (defiance or challenge) here is framed as a tribute to Baudelaire, suggesting a comparison or alignment with the poet's legacy rather than distance.""}",A
431,https://genius.com/Zikxo-22-temps-lyrics,41,"Pas une journée sans bêtise, maintenant c'est pour les sommes
J'rencontre  à Prévert, c'est mon collègue
Attention la vie, on débarque au collège",Prévert,"{'answer': 'C', 'justification': 'The lyrics present a hypothetical scenario where Baudelaire (a poet) would rap if given a MPC (music production device), implying a playful or metaphorical comparison rather than a direct self-comparison or distancing. The rapper does not explicitly state a relationship between himself and Baudelaire, but rather imagines Baudelaire engaging in a modern activity (rapping), which does not align with a direct comparison or distance.'}",C
432,https://genius.com/Bazoo-intra-muros-freestyle-lyrics,28,"Moi j’aime toutes les équipes comme un collectionneur d’New Era
Rue Delaunay, rue Léon, rue Jacques Prévert
Un poto dans chaque tier-quar la nuit, c’est ça qu’j’préfère",Prévert,"{'answer': 'B', 'justification': ""The rapper uses Baudelaire in a hypothetical scenario where Baudelaire would have rapped if he had a MPC (a music production device). This implies a contrast between Baudelaire's historical role as a poet and the rapper's own context as a modern artist. The line does not directly compare the rapper to Baudelaire but instead positions Baudelaire as a figure who would have engaged with contemporary music, suggesting a distancing from Baudelaire's traditional poetic identity.""}",B
433,https://genius.com/Dry-criminel-lyrics,81,"Gros si t'as pas le flow,
Mes vers un calvaire, pas du Prévert
Te fous des giffles et des revers",Prévert,"{'answer': 'A', 'justification': ""The rapper directly mentions Baudelaire in the line 'J'm'ennuie, Baudelaire', which implies a personal or artistic connection. The reference to Baudelaire (a renowned poet) in this context suggests the rapper is drawing a parallel between himself and the poet, possibly indicating admiration or alignment with Baudelaire's legacy or style.""}",A
434,https://genius.com/Ateyaba-playa-teaser-lyrics,15,"Entouré d'belles pétasses alléchantes
Sert des verres pleins d'absinthe, comme Prévert
Ramène la boisson qu'on préfère",Prévert,"{'answer': 'B', 'justification': ""The rapper explicitly states 'J’ai rien d’un Baudelaire' (I'm not a Baudelaire), directly distancing himself from the poet by denying any resemblance or association with him.""}",B
435,https://genius.com/Chiloo-laissez-passer-lyrics,19,"
J'écris des paroles comme Prévert
Les jours que j'aime sont en hiver",Prévert,"{'answer': 'A', 'justification': ""The rapper directly addresses Baudelaire with 'J'ai une pensée pour monsieur Baudelaire,' indicating a conscious comparison or alignment with the poet's introspective or contemplative nature. The mention of 'pensée' (thought) suggests a shared intellectual or emotional resonance, implying the rapper sees himself in Baudelaire's reflective style or thematic depth.""}",A
436,https://genius.com/Disiz-sama-ajana-lyrics,29,"[Sérigne M'Baye et *Flag*]
J'ai la culture de Prévert, la sagesse de Singhor
La folie de Boris Vian et la force de Lat Dior",Prévert,"{'answer': 'A', 'justification': 'The lyric ""Comme une poésie de Baudelaire Charles"" directly references Baudelaire\'s poetry, comparing the rapper\'s work to that of the poet. This explicit mention indicates a comparison rather than distance or neutrality.'}",A
437,https://genius.com/Kerredine-soltani-jai-limpression-lyrics,4,"J'ai l'impression que le monde tourne à l'envers
J'ai l'impression que les feuilles sont mortes comme le disait Prévert
J'ai l'impression que les gamins ne respectent plus les anciens",Prévert,"{'answer': 'B', 'justification': ""The lyrics use the vulgar term 'encule' (French for 'f***') directed at Baudelaire and Voltaire, explicitly mocking them. This act of insult indicates a deliberate distancing from the poet, rather than a comparison or admiration. The rapper does not position himself as similar to Baudelaire but rather critiques him, implying a rejection of the poet's legacy or influence.""}",B
438,https://genius.com/Georgio-petit-prince-lyrics,5,"Faute de français, de grammaire, rej'té du système scolaire
Et j'm'endors avec Jay-Z et Jacques Prévert
Petit prince au beau milieu d'l'univers",Prévert,"{'answer': 'A', 'justification': ""The line 'j'suis vers Baudelaire' directly references the poet, indicating the rapper is moving towards or emulating Baudelaire. This suggests a comparison, as the rapper aligns himself with the poet's thematic or stylistic influence, even if the context of the lyrics (anger, tension) contrasts with Baudelaire's classical themes.""}",A
439,https://genius.com/Georgio-petit-prince-lyrics,25,"Faute de français, de grammaire, rej'té du système scolaire
Et j'm'endors avec Jay-Z et Jacques Prévert
Petit prince au beau milieu d'l'univers",Prévert,,
440,https://genius.com/Georgio-petit-prince-lyrics,50,"Faute de français, de grammaire, rej'té du système scolaire
Et j'm'endors avec Jay-Z et Jacques Prévert
Petit prince au beau milieu d'l'univers",Prévert,"{'answer': 'A', 'justification': 'The rapper directly compares himself to Baudelaire by stating ""J\'fais des poèmes sous haschisch comme Baudelaire,"" explicitly equating his poetic process (writing under the influence of hashish) to Baudelaire\'s method. This direct analogy indicates a comparison rather than distancing or neutrality.'}",A
